timestamp,latitude,longitude,heartRate,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magnetoX,magnetoY,magnetoZ
1706815914639,0.0,0.0,62.0,2.4420857,-4.390966,8.42759,-28.859999,22.38,-15.66,0.0061086523,0.002443461,0.0012217305
1706815915755,0.0,0.0,61.0,2.408567,-4.369418,8.468291,-28.8,21.9,-16.02,0.004886922,0.002443461,-0.0012217305
1706815916880,0.0,0.0,61.0,2.4732103,-4.43885,8.422802,-29.22,22.26,-13.799999,-0.0012217305,0.0012217305,0.0012217305
1706815917995,0.0,0.0,61.0,2.4468741,-4.3646297,8.446744,-29.76,22.14,-15.24,0.0061086523,-0.0012217305,0.0012217305
1706815919120,0.0,0.0,61.0,2.492364,-4.3622355,8.358158,-28.68,22.56,-15.299999,0.002443461,0.0012217305,0.0036651916
1706815920239,0.0,0.0,60.0,2.504335,-4.4220905,8.451532,-29.4,21.84,-14.7,0.0012217305,0.0012217305,0.0
1706815921359,0.0,0.0,60.0,2.4468741,-4.369418,8.461109,-28.019999,21.539999,-14.16,0.0012217305,0.0012217305,0.0012217305
1706815922480,0.0,0.0,61.0,2.3894134,-4.357447,8.47308,-29.22,22.32,-14.639999,0.008552114,0.0,-0.0012217305
1706815923522,0.0,0.0,61.0,2.4660277,-4.3766007,8.389283,-28.74,22.02,-14.4,0.002443461,0.0,-0.0012217305
1706815924560,0.0,0.0,62.0,2.4349031,-4.4340615,8.480263,-29.34,22.5,-14.5199995,0.0012217305,0.0012217305,0.0012217305
1706815925681,0.0,0.0,62.0,2.4349031,-4.450821,8.449138,-27.72,22.26,-13.679999,-0.007330383,0.0012217305,0.0036651916
1706815926799,0.0,0.0,62.0,2.5067291,-4.4125137,8.508993,-28.8,22.8,-14.759999,0.0,-0.0012217305,0.0012217305
1706815927920,0.0,0.0,62.0,2.4372973,-4.31914,8.444349,-28.619999,21.779999,-13.799999,-0.0012217305,0.0,0.002443461
1706815929039,0.0,0.0,62.0,2.4588451,-4.3598413,8.453926,-29.279999,22.68,-14.34,-0.002443461,0.0012217305,0.0061086523
1706815930160,0.0,0.0,62.0,2.432509,-4.4196963,8.389283,-28.68,22.199999,-14.16,-0.002443461,0.0012217305,0.002443461
1706815931281,0.0,0.0,63.0,2.4061728,-4.3766007,8.420407,-29.039999,21.119999,-15.36,0.0012217305,-0.0012217305,0.0012217305
1706815932399,0.0,0.0,63.0,2.4157495,-4.357447,8.446744,-29.34,21.3,-14.639999,-0.0036651916,0.0,0.002443461
1706815933522,0.0,0.0,62.0,2.4468741,-4.5202527,8.403648,-28.619999,22.68,-14.759999,0.0012217305,0.0012217305,0.0
1706815934638,0.0,0.0,62.0,2.4636335,-4.4580035,8.451532,-28.199999,23.279999,-15.78,0.0012217305,0.0,0.0
